Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Andres Feliz,JOV,86,107,80.4,120,212,56.6,31,109,28.4
19-08-2024,Andres Feliz,JOV,86,107,80.4,120,212,56.6,31,109,28.4
