Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Thad McFadden,ZAR,31,543,78.3,23,21,101.3,108.2,-6.9,-5.0,5,0,3,1.3,13,0,52,0.94,1.01
13-08-2024,Thad McFadden,ZAR,31,543,78.3,23,21,101.3,108.2,-6.9,-5.0,5,0,3,1.3,13,0,52,0.94,1.01
