Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Jordan Howard,OBR,31,776,77.8,30,28,108.7,108.0,0.7,10.1,5,1,3,1.8,16,0,53,0.93,1.06
