Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Troy Caupain,MUR,45,841,76.6,22,20,106.8,104.0,2.8,-3.2,10,1,5,2.0,20,0,56,1.07,1.01
19-08-2024,Troy Caupain,MUR,45,841,76.6,22,20,106.8,104.0,2.8,-3.2,10,1,5,2.0,20,0,56,1.07,1.01
