Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Matej Rudan,BRE,29,43,67.4,33,54,61.1,3,28,10.7
13-08-2024,Matej Rudan,BRE,29,43,67.4,33,54,61.1,3,28,10.7
