Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Juan Rubio,AND,23,239,77.3,14,13,106.5,114.0,-7.5,-10.6,8,5,6,0.7,5,0,43,0.82,1.17
19-08-2024,Juan Rubio,AND,23,239,77.3,14,13,106.5,114.0,-7.5,-10.6,8,5,6,0.7,5,0,43,0.82,1.17
