Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Vladimir Brodziansky,JOV,28,609,80.3,19,18,109.5,108.7,0.8,12.8,14,4,9,0.7,4,2,56,1.05,1.09
19-08-2024,Vladimir Brodziansky,JOV,28,609,80.3,19,18,109.5,108.7,0.8,12.8,14,4,9,0.7,4,2,56,1.05,1.09
