Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Sergi García,BRE,27,611,74.3,24,22,102.9,108.9,-6.0,2.1,12,3,7,2.6,32,1,50,0.86,1.03
19-08-2024,Sergi García,BRE,27,611,74.3,24,22,102.9,108.9,-6.0,2.1,12,3,7,2.6,32,1,50,0.86,1.03
