Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Darío Brizuela,FCB,35,544,76.3,26,25,113.4,106.9,6.5,-0.7,7,2,5,1.6,17,0,60,1.17,1.05
13-08-2024,Darío Brizuela,FCB,35,544,76.3,26,25,113.4,106.9,6.5,-0.7,7,2,5,1.6,17,0,60,1.17,1.05
