Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Pere Tomàs,COV,12,21,57.1,26,44,59.1,19,64,29.7
19-08-2024,Pere Tomàs,COV,12,21,57.1,26,44,59.1,19,64,29.7
