Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Quino Colom,GIR,32,461,82.3,26,22,109.8,112.6,-2.9,3.9,12,2,7,2.0,37,0,51,0.92,1.14
13-08-2024,Quino Colom,GIR,32,461,82.3,26,22,109.8,112.6,-2.9,3.9,12,2,7,2.0,37,0,51,0.92,1.14
