Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Fernando Zurbriggen,OBR,29,558,79.2,19,16,104.7,110.7,-6.0,-2.6,15,2,9,2.0,24,2,52,0.88,1.06
19-08-2024,Fernando Zurbriggen,OBR,29,558,79.2,19,16,104.7,110.7,-6.0,-2.6,15,2,9,2.0,24,2,52,0.88,1.06
