Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Facu Campazzo,RMA,140,151,92.7,74,133,55.6,56,139,40.3
13-08-2024,Facu Campazzo,RMA,140,151,92.7,74,133,55.6,56,139,40.3
