Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Chima Moneke,BAS,28,691,77.8,28,22,116.0,113.7,2.3,3.3,22,8,15,1.0,11,2,68,1.23,1.08
13-08-2024,Chima Moneke,BAS,28,691,77.8,28,22,116.0,113.7,2.3,3.3,22,8,15,1.0,11,2,68,1.23,1.08
