Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
15-08-2024,Mathieu Kamba,PAL,34,719,76.1,11,11,108.4,117.6,-9.2,2.8,12,8,10,2.2,9,2,67,1.31,1.1
17-08-2024,Mathieu Kamba,PAL,34,719,76.1,11,11,108.4,117.6,-9.2,2.8,12,8,10,2.2,9,2,67,1.31,1.1
