Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Elgin Cook,CAN,45,66,68.2,50,88,56.8,15,44,34.1
13-08-2024,Elgin Cook,CAN,45,66,68.2,50,88,56.8,15,44,34.1
