Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
15-08-2024,Pierre Pelos,GCA,29,36,80.6,61,113,54.0,33,92,35.9
17-08-2024,Pierre Pelos,GCA,29,36,80.6,61,113,54.0,33,92,35.9
