Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Dylan Ennis,MUR,107,141,75.9,154,283,54.4,62,202,30.7
19-08-2024,Dylan Ennis,MUR,107,141,75.9,154,283,54.4,62,202,30.7
