Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
15-08-2024,Brandon Taylor,MAN,35,593,81.6,30,27,103.9,113.0,-9.1,-11.4,10,2,6,1.7,31,0,50,0.9,1.09
17-08-2024,Brandon Taylor,MAN,35,593,81.6,30,27,103.9,113.0,-9.1,-11.4,10,2,6,1.7,31,0,50,0.9,1.09
