Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Oriol Paulí,FCB,17,194,79.5,17,17,113.6,106.0,7.6,-3.2,13,4,9,2.1,18,1,67,1.33,1.02
19-08-2024,Oriol Paulí,FCB,17,194,79.5,17,17,113.6,106.0,7.6,-3.2,13,4,9,2.1,18,1,67,1.33,1.02
