Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Devon Dotson,OBR,12,14,85.7,30,61,49.2,15,38,39.5
19-08-2024,Devon Dotson,OBR,12,14,85.7,30,61,49.2,15,38,39.5
