Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Jordan Sakho,BRE,30,46,65.2,44,82,53.7,1,2,50.0
19-08-2024,Jordan Sakho,BRE,30,46,65.2,44,82,53.7,1,2,50.0
