Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Alberto Díaz,UNI,38,755,78.3,14,12,112.7,99.7,13.0,-0.3,13,4,9,4.3,28,0,59,1.09,0.98
13-08-2024,Alberto Díaz,UNI,38,755,78.3,14,12,112.7,99.7,13.0,-0.3,13,4,9,4.3,28,0,59,1.09,0.98
