Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Will Thomas,UNI,41,614,76.5,17,16,110.0,103.1,7.0,-5.1,13,7,10,2.3,7,1,62,1.18,1.03
19-08-2024,Will Thomas,UNI,41,614,76.5,17,16,110.0,103.1,7.0,-5.1,13,7,10,2.3,7,1,62,1.18,1.03
