Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Tim Abromaitis,CAN,37,47,78.7,48,81,59.3,49,124,39.5
13-08-2024,Tim Abromaitis,CAN,37,47,78.7,48,81,59.3,49,124,39.5
