Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Maik Kotsar,BAS,33,582,76.9,19,16,112.1,118.7,-6.6,-8.9,12,10,11,1.4,12,1,61,1.18,1.16
13-08-2024,Maik Kotsar,BAS,33,582,76.9,19,16,112.1,118.7,-6.6,-8.9,12,10,11,1.4,12,1,61,1.18,1.16
