Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
15-08-2024,Sergi Martínez,GIR,31,840,79.0,13,13,105.7,110.1,-4.5,-2.5,18,8,12,1.1,7,0,52,1.02,1.08
17-08-2024,Sergi Martínez,GIR,31,840,79.0,13,13,105.7,110.1,-4.5,-2.5,18,8,12,1.1,7,0,52,1.02,1.08
