Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
15-08-2024,Oleksandr Kovliar,OBR,14,238,78.2,25,23,105.2,114.2,-9.0,-1.8,12,1,6,1.5,24,0,50,0.93,1.22
17-08-2024,Oleksandr Kovliar,OBR,14,238,78.2,25,23,105.2,114.2,-9.0,-1.8,12,1,6,1.5,24,0,50,0.93,1.22
