Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
15-08-2024,Dusan Ristic,CAN,17,191,75.7,31,33,106.2,114.5,-8.3,-11.4,28,6,17,1.0,8,4,56,1.07,1.1
17-08-2024,Dusan Ristic,CAN,17,191,75.7,31,33,106.2,114.5,-8.3,-11.4,28,6,17,1.0,8,4,56,1.07,1.1
