Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
15-08-2024,Oscar Da Silva,FCB,37,603,77.5,16,14,114.4,104.1,10.3,-1.3,12,7,10,1.0,5,2,66,1.29,1.04
17-08-2024,Oscar Da Silva,FCB,37,603,77.5,16,14,114.4,104.1,10.3,-1.3,12,7,10,1.0,5,2,66,1.29,1.04
