Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
15-08-2024,Mathieu Kamba,PAL,13,17,76.5,27,42,64.3,36,82,43.9
17-08-2024,Mathieu Kamba,PAL,13,17,76.5,27,42,64.3,36,82,43.9
