Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
11-08-2024,Joan Sastre,CAN,13,16,81.3,37,52,71.2,37,80,46.3
13-08-2024,Joan Sastre,CAN,13,16,81.3,37,52,71.2,37,80,46.3
