Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Pol Figueras,OBR,4,6,66.7,4,13,30.8,1,15,6.7
19-08-2024,Pol Figueras,OBR,4,6,66.7,4,13,30.8,1,15,6.7
