Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
15-08-2024,Pep Busquets,JOV,22,35,62.9,35,59,59.3,23,74,31.1
17-08-2024,Pep Busquets,JOV,22,35,62.9,35,59,59.3,23,74,31.1
