Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Alberto Abalde,RMA,40,628,77.6,15,16,114.5,99.3,15.2,6.3,14,3,9,2.9,17,0,63,1.23,1.0
19-08-2024,Alberto Abalde,RMA,40,628,77.6,15,16,114.5,99.3,15.2,6.3,14,3,9,2.9,17,0,63,1.23,1.0
