Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Tyson Carter,UNI,40,794,79.0,26,24,116.3,104.4,11.9,1.7,8,2,5,2.0,21,1,62,1.21,1.05
13-08-2024,Tyson Carter,UNI,40,794,79.0,26,24,116.3,104.4,11.9,1.7,8,2,5,2.0,21,1,62,1.21,1.05
