Jug,Jugador,Eq,T1C,T1I,%T1,T2C,T2I,%T2,T3C,T3I,%T3
18-08-2024,Sacha Killeya-Jones,BLB,78,123,63.4,148,277,53.4,10,25,40.0
19-08-2024,Sacha Killeya-Jones,BLB,78,123,63.4,148,277,53.4,10,25,40.0
