Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
11-08-2024,Jonathan Barreiro,UNI,31,426,78.1,15,14,112.1,107.6,4.6,-13.7,15,6,11,1.2,7,1,55,1.04,1.05
13-08-2024,Jonathan Barreiro,UNI,31,426,78.1,15,14,112.1,107.6,4.6,-13.7,15,6,11,1.2,7,1,55,1.04,1.05
