Jug,Jugador,Eq,PJ,Min,Ritmo,Uso,UsoTC,EfOf,EfDef,EfNeta,Infl,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
18-08-2024,Dylan Ennis,MUR,45,1.155,77.4,29,26,109.3,106.3,3.0,3.6,9,3,6,1.6,20,1,55,1.02,1.04
19-08-2024,Dylan Ennis,MUR,45,1.155,77.4,29,26,109.3,106.3,3.0,3.6,9,3,6,1.6,20,1,55,1.02,1.04
