PosVal,Equipo,PJ,Min,PT%,T3C,T3I,T3%,T2C,T2I,T2%,T1C,T1I,T1%,RbOf%,RbDf%,RbT%,Asi%,Rob%,Per%,TapF%,TapC%,Mates%,FaltasC%,FaltasR%,Val
5,11-08-2024,36,202:05,84.0,9.8,26.7,36.6,19.9,34.9,56.8,14.9,18.5,80.5,8.7,22.9,31.6,17.6,7.0,11.4,2.4,2.8,2.1,20.6,20.5,92.8
