Eq,PJ,Min,Ritmo,EfOf,EfDef,EfNeta,+/-,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
10-08-2024,45,9.075,76.3,107.1,103.8,3.4,2.7,69,30,49,1.2,53,7,56,1.04,1.01
