PosVal,Equipo,PJ,Min,PT%,T3C,T3I,T3%,T2C,T2I,T2%,T1C,T1I,T1%,RbOf%,RbDf%,RbT%,Asi%,Rob%,Per%,TapF%,TapC%,Mates%,FaltasC%,FaltasR%,Val
9,15-08-2024,34,200:00,82.3,7.7,21.9,35.1,21.7,40.2,53.9,15.9,21.4,74.1,10.0,25.8,35.8,16.4,7.8,14.8,2.8,2.8,2.5,20.1,20.9,90.0
