PosVal,Equipo,PJ,Min,PT%,T3C,T3I,T3%,T2C,T2I,T2%,T1C,T1I,T1%,RbOf%,RbDf%,RbT%,Asi%,Rob%,Per%,TapF%,TapC%,Mates%,FaltasC%,FaltasR%,Val
15,10-08-2024,34,200:44,81.0,10.4,30.1,34.7,17.6,36.3,48.6,14.4,18.7,77.1,12.0,25.2,37.2,16.1,7.5,14.4,2.8,3.4,2.2,21.8,19.9,82.2
