PosVal,Equipo,PJ,Min,PT%,T3C,T3I,T3%,T2C,T2I,T2%,T1C,T1I,T1%,RbOf%,RbDf%,RbT%,Asi%,Rob%,Per%,TapF%,TapC%,Mates%,FaltasC%,FaltasR%,Val
16,15-08-2024,34,201:28,80.9,9.1,27.2,33.3,19.7,36.1,54.6,14.4,18.8,76.3,11.1,22.6,33.6,16.0,6.9,14.2,2.0,2.8,1.9,22.3,20.5,81.7
