Eq,PJ,Min,Ritmo,EfOf,EfDef,EfNeta,+/-,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
04-08-2024,37,7.425,76.8,108.7,107.6,1.2,2.0,71,30,51,1.3,56,8,58,1.09,1.07
