PosVal,Equipo,PJ,Min,PT%,T3C,T3I,T3%,T2C,T2I,T2%,T1C,T1I,T1%,RbOf%,RbDf%,RbT%,Asi%,Rob%,Per%,TapF%,TapC%,Mates%,FaltasC%,FaltasR%,Val
10,10-08-2024,45,201:40,82.4,8.8,26.1,33.7,20.5,38.6,53.0,15.0,19.5,76.8,10.6,24.7,35.3,16.3,8.9,13.0,2.8,2.4,2.4,22.4,19.9,87.7
