PosVal,Equipo,PJ,Min,PT%,T3C,T3I,T3%,T2C,T2I,T2%,T1C,T1I,T1%,RbOf%,RbDf%,RbT%,Asi%,Rob%,Per%,TapF%,TapC%,Mates%,FaltasC%,FaltasR%,Val
18,10-08-2024,34,202:12,74.4,8.1,26.2,30.9,17.3,35.1,49.3,15.4,20.9,73.8,11.0,23.1,34.1,15.4,7.8,13.7,3.2,3.5,1.4,20.2,21.1,77.4
