PosVal,Equipo,PJ,Min,PT%,T3C,T3I,T3%,T2C,T2I,T2%,T1C,T1I,T1%,RbOf%,RbDf%,RbT%,Asi%,Rob%,Per%,TapF%,TapC%,Mates%,FaltasC%,FaltasR%,Val
17,15-08-2024,34,200:44,78.9,8.7,25.9,33.6,19.1,35.9,53.2,14.7,19.9,74.2,10.0,23.3,33.2,16.3,5.7,13.7,3.1,2.1,1.9,22.2,20.2,80.4
