PosVal,Equipo,PJ,Min,PT%,T3C,T3I,T3%,T2C,T2I,T2%,T1C,T1I,T1%,RbOf%,RbDf%,RbT%,Asi%,Rob%,Per%,TapF%,TapC%,Mates%,FaltasC%,FaltasR%,Val
4,11-08-2024,34,201:28,88.5,11.4,30.3,37.7,19.4,33.9,57.2,15.4,20.1,76.7,9.4,24.5,33.9,17.4,6.4,12.4,2.0,2.4,1.7,19.9,20.1,95.5
