PosVal,Equipo,PJ,Min,PT%,T3C,T3I,T3%,T2C,T2I,T2%,T1C,T1I,T1%,RbOf%,RbDf%,RbT%,Asi%,Rob%,Per%,TapF%,TapC%,Mates%,FaltasC%,FaltasR%,Val
3,10-08-2024,41,200:00,87.4,9.8,27.0,36.3,21.7,38.9,55.8,14.6,19.0,76.7,10.1,25.6,35.8,19.8,9.5,11.9,2.2,2.2,2.5,21.0,19.7,100.5
