PosVal,Equipo,PJ,Min,PT%,T3C,T3I,T3%,T2C,T2I,T2%,T1C,T1I,T1%,RbOf%,RbDf%,RbT%,Asi%,Rob%,Per%,TapF%,TapC%,Mates%,FaltasC%,FaltasR%,Val
6,10-08-2024,37,200:40,83.8,8.5,23.1,37.0,21.3,39.6,53.7,15.7,21.4,73.1,10.2,24.5,34.6,17.7,8.7,13.9,2.8,2.7,2.3,20.9,20.6,92.1
