Eq,PJ,Min,Ritmo,EfOf,EfDef,EfNeta,+/-,%RbDf,%RbOf,%RbT,AsxPer,%As,%Tap,%TiroReal,EfTiro,EfTiroR
10-08-2024,34,6.8,77.7,106.0,109.5,-3.5,-2.8,70,29,50,1.1,53,8,58,1.07,1.07
