PosVal,Equipo,PJ,Min,PT%,T3C,T3I,T3%,T2C,T2I,T2%,T1C,T1I,T1%,RbOf%,RbDf%,RbT%,Asi%,Rob%,Per%,TapF%,TapC%,Mates%,FaltasC%,FaltasR%,Val
11,10-08-2024,36,200:41,83.9,10.1,31.9,31.7,19.7,37.8,52.2,14.1,18.8,75.0,13.3,25.9,39.1,18.3,7.2,13.8,3.3,3.4,2.9,22.4,20.0,87.6
